"http://dbpedia.org/resource/Easy_Action_(band);""Glam metal"""
"http://dbpedia.org/resource/Sétima_Legião;""Folk rock"""
"http://dbpedia.org/resource/Sétima_Legião;""Synthpop"""
"http://dbpedia.org/resource/Sétima_Legião;""Rock music"""
"http://dbpedia.org/resource/Sétima_Legião;""Post-punk"""
"http://dbpedia.org/resource/Honey_Cone;""Soul"""
"http://dbpedia.org/resource/Honey_Cone;""Rhythm and blues"""
"http://dbpedia.org/resource/Honey_Cone;""Disco"""
"http://dbpedia.org/resource/Honey_Cone;""Funk"""
"http://dbpedia.org/resource/BeauSoleil;""Cajun music"""
"http://dbpedia.org/resource/BeauSoleil;""Zydeco"""
"http://dbpedia.org/resource/Shy_(band);""Hard rock"""
"http://dbpedia.org/resource/Shy_(band);""Glam metal"""
"http://dbpedia.org/resource/Parenthetical_Girls;""Pop music"""
"http://dbpedia.org/resource/Parenthetical_Girls;""Baroque pop"""
"http://dbpedia.org/resource/Ambulance_LTD;""Indie rock"""
"http://dbpedia.org/resource/Ambulance_LTD;""Indietronica"""
"http://dbpedia.org/resource/Amoyamo;""Synthpop"""
"http://dbpedia.org/resource/Amoyamo;""Power pop"""
"http://dbpedia.org/resource/Gray_Matter_(band);""Emo"""
"http://dbpedia.org/resource/Gray_Matter_(band);""Hardcore punk"""
"http://dbpedia.org/resource/Gray_Matter_(band);""Post-hardcore"""
"http://dbpedia.org/resource/Cadaver_(band);""Death metal"""
"http://dbpedia.org/resource/3rd_Strike;""Rap metal"""
"http://dbpedia.org/resource/3rd_Strike;""Nu metal"""
"http://dbpedia.org/resource/Faker_(band);""Indie rock"""
"http://dbpedia.org/resource/Faker_(band);""Indietronica"""
"http://dbpedia.org/resource/Faker_(band);""Alternative rock"""
"http://dbpedia.org/resource/Soul_for_Real;""Contemporary R&B"""
"http://dbpedia.org/resource/Soul_for_Real;""Hip hop soul"""
"http://dbpedia.org/resource/Flashy_Python;""Indie rock"""
